id,WKT
2333,"POINT(13.3413024528796 49.7436406818782)"
2334,"POINT(13.3401252347579 49.7422725849173)"
2335,"POINT(13.3439439815158 49.7441621172638)"
2336,"POINT(13.3444696362727 49.7446401532183)"
2337,"POINT(13.3440442068218 49.7439276332142)"
2338,"POINT(13.3449104780361 49.744042258566)"
2339,"POINT(13.3416629226237 49.743571949254)"
2340,"POINT(13.3328824944685 49.7456051252987)"
2341,"POINT(13.3324458827806 49.7441879905572)"
2342,"POINT(13.3324653732019 49.7440565423912)"
2343,"POINT(13.3304074590659 49.7440232850062)"
2344,"POINT(13.3311615349641 49.7440273983455)"
2345,"POINT(13.3302893550594 49.7445790370771)"
2346,"POINT(13.3294691289964 49.7448926133827)"
2347,"POINT(13.3301794659873 49.7451147818186)"
2348,"POINT(13.3286586752233 49.7448301553869)"
2349,"POINT(13.332415913601 49.7443014587287)"
2350,"POINT(13.3305179870449 49.7446003130193)"
2351,"POINT(13.3304052021315 49.7451295867048)"
2352,"POINT(13.3314250390044 49.7446871290458)"
2353,"POINT(13.3308797415498 49.7449683163937)"
2354,"POINT(13.3252470145962 49.7444270213287)"
2355,"POINT(13.3253838991484 49.7436927354081)"
2356,"POINT(13.3246813263252 49.7435777089039)"
2357,"POINT(13.3289982696988 49.7422251367249)"
2358,"POINT(13.3298962942019 49.7428266215066)"
2359,"POINT(13.3305733189274 49.7428825361715)"
2360,"POINT(13.3314001096969 49.7429535014092)"
2361,"POINT(13.3325011754098 49.7438284490852)"
2362,"POINT(13.332544721698 49.743600547977)"
2363,"POINT(13.3325896656553 49.7433952777496)"
2364,"POINT(13.3327399461455 49.7429502577251)"
2365,"POINT(13.3326868087259 49.7431544454695)"
2366,"POINT(13.3327957043054 49.742724072679)"
2367,"POINT(13.3331192045546 49.7429976267241)"
2368,"POINT(13.3334299066263 49.742588430175)"
2369,"POINT(13.3263211456119 49.743781251649)"
2370,"POINT(13.3259048572273 49.7420283850812)"
2371,"POINT(13.3258419770104 49.7423493679504)"
2372,"POINT(13.3276295206828 49.7439125321793)"
2373,"POINT(13.328198819805 49.743793693064)"
2374,"POINT(13.3282844131993 49.7432583299883)"
2375,"POINT(13.3273509767589 49.7428706387313)"
2376,"POINT(13.3266307620422 49.7420711573907)"
2377,"POINT(13.3253578330778 49.7419776732883)"
2378,"POINT(13.3230913493685 49.7418242029752)"
2379,"POINT(13.323883464805 49.7415859598647)"
2380,"POINT(13.3218860056893 49.7415892333714)"
2381,"POINT(13.3219514440556 49.7412649468807)"
2382,"POINT(13.3244923462033 49.7416461703999)"
2383,"POINT(13.323932045177 49.7414529581844)"
2384,"POINT(13.3292682256717 49.74181477695)"
2385,"POINT(13.3314690343218 49.7416108986467)"
2386,"POINT(13.332731805496 49.7412593681636)"
2387,"POINT(13.3284699612684 49.7420330647887)"
2388,"POINT(13.3324692245936 49.7418091291688)"
2389,"POINT(13.3349466098313 49.7416939989088)"
2390,"POINT(13.335271555095 49.7424750241111)"
2391,"POINT(13.3351527310619 49.7412110467444)"
2392,"POINT(13.3347018787974 49.74225365738)"
2393,"POINT(13.336162876193 49.7426500312246)"
2394,"POINT(13.3364829989196 49.741979988957)"
2395,"POINT(13.3379170342491 49.7428471201311)"
2396,"POINT(13.3381569835772 49.7422929614588)"
2397,"POINT(13.3230004375469 49.740591802637)"
2398,"POINT(13.3239715635045 49.7412581842526)"
2399,"POINT(13.3223902403922 49.7413008607352)"
2400,"POINT(13.3247505258861 49.7405115084212)"
2401,"POINT(13.3226203247592 49.7410539074063)"
2402,"POINT(13.323589448672 49.7405069186661)"
2403,"POINT(13.3279465377721 49.7427794105351)"
2404,"POINT(13.3298452192311 49.7378618063862)"
2405,"POINT(13.3296364965531 49.7377326853364)"
2406,"POINT(13.3284782812863 49.7376011671251)"
2407,"POINT(13.3235680840228 49.737377932603)"
2408,"POINT(13.3210260358777 49.7371221848301)"
2409,"POINT(13.3269104501863 49.7348285431757)"
2410,"POINT(13.3219189355 49.7328869936137)"
2411,"POINT(13.3209062997054 49.7331502658296)"
2412,"POINT(13.3126915038122 49.7374499887188)"
2413,"POINT(13.3130092557998 49.7313257355766)"
2414,"POINT(13.31149663042 49.7324736326907)"
2415,"POINT(13.3113593249673 49.7338477984524)"
2416,"POINT(13.3117467781163 49.73336319489)"
2417,"POINT(13.313483913794 49.733272117001)"
2418,"POINT(13.3128993768938 49.7336953651516)"
2419,"POINT(13.3122158563791 49.7337620979375)"
2420,"POINT(13.313076870561 49.7362542564967)"
2421,"POINT(13.3078327019634 49.7370363985829)"
2422,"POINT(13.3306330066792 49.7339679054955)"
2423,"POINT(13.3311636184276 49.7364072391661)"
2424,"POINT(13.331218772533 49.7371267124558)"
2425,"POINT(13.3301077372586 49.7360166529691)"
2426,"POINT(13.330478413781 49.7370960130079)"
2427,"POINT(13.3300540433007 49.7365064707935)"
2428,"POINT(13.3297335071469 49.7336357526856)"
2429,"POINT(13.3285934425777 49.7354548935327)"
2430,"POINT(13.329030055073 49.7333492680144)"
2431,"POINT(13.3505561069015 49.7350300285195)"
2432,"POINT(13.3564019596334 49.7368761766329)"
2433,"POINT(13.3563385142762 49.7342780817689)"
2434,"POINT(13.3630249671071 49.7391499102534)"
2435,"POINT(13.363161139374 49.7355167775943)"
2436,"POINT(13.3625064599094 49.7355654306039)"
2437,"POINT(13.3630811678622 49.7343585335286)"
2438,"POINT(13.3619879442015 49.7344526070549)"
2439,"POINT(13.3623157285252 49.7330356499248)"
2440,"POINT(13.3638507479025 49.7333965644798)"
2441,"POINT(13.3545297397134 49.7362341833569)"
2442,"POINT(13.3512025638091 49.7351702123623)"
2443,"POINT(13.3493910889181 49.7369004332407)"
2444,"POINT(13.3494337208218 49.7371291779051)"
2445,"POINT(13.3546423921662 49.7358791137577)"
2446,"POINT(13.3493669140781 49.7366557835263)"
2447,"POINT(13.3593545602132 49.7378875605981)"
2448,"POINT(13.3632230421456 49.7358624045796)"
2449,"POINT(13.3684277226759 49.7346588995454)"
2450,"POINT(13.368253890274 49.7330098245934)"
2451,"POINT(13.3679002070545 49.7362619499396)"
2452,"POINT(13.3684541814809 49.7349039065771)"
2453,"POINT(13.3673811176309 49.7375412958693)"
2454,"POINT(13.3671191182388 49.7383236504389)"
2455,"POINT(13.3664812145656 49.738364614389)"
2456,"POINT(13.3658287947366 49.7384323383917)"
2457,"POINT(13.2881003015848 49.7848601341775)"
2458,"POINT(13.3660633377337 49.7363298447028)"
2459,"POINT(13.3658274566827 49.7352134173399)"
2460,"POINT(13.3661628129881 49.7342521421362)"
2461,"POINT(13.3642111232664 49.7380392943666)"
2462,"POINT(13.3649589290848 49.7356866647271)"
2463,"POINT(13.3649955146001 49.7341979854019)"
2464,"POINT(13.3651127204326 49.7339143738549)"
2465,"POINT(13.3656780024315 49.7345108839953)"
2466,"POINT(13.365245878773 49.7344235420636)"
2467,"POINT(13.3655140195077 49.7337456380824)"
2468,"POINT(13.3649053373874 49.735401747724)"
2469,"POINT(13.365610909937 49.735638432245)"
2470,"POINT(13.3660619691941 49.7338741424083)"
2471,"POINT(13.3660067335656 49.7360604933147)"
2472,"POINT(13.3460116216865 49.7411533471837)"
2473,"POINT(13.3482428189504 49.7427364055081)"
2474,"POINT(13.3660499573521 49.743382541764)"
2475,"POINT(13.3632020629094 49.7413948553817)"
2476,"POINT(13.3630375821491 49.740022979151)"
2477,"POINT(13.3647758779788 49.7397489597815)"
2478,"POINT(13.3670718322214 49.7413759872706)"
2479,"POINT(13.3669713635376 49.7407705506415)"
2480,"POINT(13.3658364908394 49.7409565530677)"
2481,"POINT(13.3667923722346 49.7398249483662)"
2482,"POINT(13.3662520939926 49.7398600419189)"
2483,"POINT(13.3649450419137 49.739645804126)"
2484,"POINT(13.3653633775876 49.7391371171924)"
2485,"POINT(13.365633271648 49.7388075678025)"
2486,"POINT(13.3667913617901 49.7391792515156)"
2487,"POINT(13.365230700986 49.7384865126882)"
2488,"POINT(13.3691393275019 49.7374588163007)"
2489,"POINT(13.3692947530228 49.7382046542287)"
2490,"POINT(13.3689029767948 49.7362297734068)"
2491,"POINT(13.3705620052711 49.7373639568657)"
2492,"POINT(13.3707441398456 49.7381084285668)"
2493,"POINT(13.3716116907386 49.737224802238)"
2494,"POINT(13.370445623953 49.7361741107137)"
2495,"POINT(13.3715120984869 49.7381720408184)"
2496,"POINT(13.3734256805518 49.7382917244316)"
2497,"POINT(13.3736415750385 49.7378736662397)"
2498,"POINT(13.3724739009296 49.7361188653072)"
2499,"POINT(13.3743834208692 49.7366604381885)"
2500,"POINT(13.3746381064551 49.7363169453235)"
2501,"POINT(13.3648044318124 49.7417388484649)"
2502,"POINT(13.3659384411001 49.7415573746703)"
2503,"POINT(13.3687690737966 49.7412546986983)"
2504,"POINT(13.3672059009355 49.7422638952637)"
2505,"POINT(13.3648910712721 49.742463905191)"
2506,"POINT(13.3660484026397 49.7423639134645)"
2507,"POINT(13.368883044142 49.7421298178098)"
2508,"POINT(13.3690203763866 49.743135672153)"
2509,"POINT(13.3695219894441 49.7392715664796)"
2510,"POINT(13.3696524714485 49.7399175968602)"
2511,"POINT(13.3706719725823 49.7391916691524)"
2512,"POINT(13.374040814968 49.7398600773127)"
2513,"POINT(13.3711419788393 49.739831460617)"
2514,"POINT(13.3712759033597 49.740357021913)"
2515,"POINT(13.3694134329959 49.7387330658762)"
2516,"POINT(13.3704651179714 49.7386514299301)"
2517,"POINT(13.372412333213 49.7392016149459)"
2518,"POINT(13.3724719563492 49.7388255210872)"
2519,"POINT(13.374827708087 49.7400603007855)"
2520,"POINT(13.3747103160058 49.7383774718928)"
2521,"POINT(13.3709999860102 49.7391470577383)"
2522,"POINT(13.3739907569254 49.7420735633554)"
2523,"POINT(13.373799419226 49.7413984131396)"
2524,"POINT(13.3716873708866 49.7417654157773)"
2525,"POINT(13.3701141350979 49.7420356529927)"
2526,"POINT(13.3714503847765 49.7409511300235)"
2527,"POINT(13.3736081232128 49.7407233910064)"
2528,"POINT(13.37252909687 49.7408372824232)"
2529,"POINT(13.3700192003716 49.7411544904231)"
2530,"POINT(13.3686608901308 49.7404996167039)"
2531,"POINT(13.3752746595768 49.7420137733197)"
2532,"POINT(13.3751940678807 49.7415357478584)"
2533,"POINT(13.3807016204271 49.7379898666564)"
2534,"POINT(13.3794860551276 49.7380742833882)"
2535,"POINT(13.3793475757241 49.7372035830313)"
2536,"POINT(13.3760527190021 49.7376672611454)"
2537,"POINT(13.3772070360729 49.7375156557311)"
2538,"POINT(13.3773246058339 49.7382249348417)"
2539,"POINT(13.3751473768955 49.7371515330596)"
2540,"POINT(13.3754889729145 49.7367160176584)"
2541,"POINT(13.3759632452695 49.7382828945663)"
2542,"POINT(13.3809377607826 49.7388701715413)"
2543,"POINT(13.3795912384843 49.7389044375489)"
2544,"POINT(13.3795239531204 49.739922582927)"
2545,"POINT(13.3808974230983 49.7399561735324)"
2546,"POINT(13.3773990072057 49.7389477024001)"
2547,"POINT(13.3773256588442 49.7398646233462)"
2548,"POINT(13.3757717435773 49.739900444855)"
2549,"POINT(13.3798510278923 49.7360168848823)"
2550,"POINT(13.3804139564282 49.7370858652208)"
2551,"POINT(13.3788740484619 49.7362281724431)"
2552,"POINT(13.3827599290435 49.7367141703434)"
2553,"POINT(13.3702611782096 49.7430428143982)"
2554,"POINT(13.3724196568753 49.7442993013029)"
2555,"POINT(13.3714394658237 49.744416876842)"
2556,"POINT(13.3720140534778 49.7428884632073)"
2557,"POINT(13.3738815262185 49.7437569674183)"
2558,"POINT(13.3719535890287 49.7427293837917)"
2559,"POINT(13.3718177403084 49.7422133482708)"
2560,"POINT(13.372903955833 49.742143479875)"
2561,"POINT(13.3727317917538 49.7426663670726)"
2562,"POINT(13.3735098666017 49.742603355285)"
2563,"POINT(13.3736957100479 49.743180210664)"
2564,"POINT(13.3744268348012 49.7425260805673)"
2565,"POINT(13.3753439125001 49.7424487890693)"
2566,"POINT(13.37463245218 49.7420436820706)"
2567,"POINT(13.3755556344926 49.7434935573132)"
2568,"POINT(13.3835461448144 49.7388583811628)"
2569,"POINT(13.3821760680337 49.739619815756)"
2570,"POINT(13.3859681121467 49.7367335845226)"
2571,"POINT(13.3849157725295 49.7369375197428)"
2572,"POINT(13.3723436630376 49.7399761170168)"
2573,"POINT(13.3743771270224 49.7406341212341)"
2574,"POINT(13.3751134822017 49.7410577487143)"
2575,"POINT(13.3772019708936 49.7410957625013)"
2576,"POINT(13.3761576125548 49.7410767582741)"
2577,"POINT(13.3795423572956 49.740560771155)"
2578,"POINT(13.3783161464984 49.7413031436821)"
2579,"POINT(13.3794304639534 49.7415105387147)"
2580,"POINT(13.3806746874064 49.7408088097926)"
2581,"POINT(13.3822100529796 49.7411638925186)"
2582,"POINT(13.3818352896823 49.741092075536)"
2583,"POINT(13.3812802734686 49.7418871046687)"
2584,"POINT(13.3833448672629 49.7415339571439)"
2585,"POINT(13.3846281490207 49.7418797231046)"
2586,"POINT(13.3847951802315 49.7417314738605)"
2587,"POINT(13.3845829746242 49.7417599360609)"
2588,"POINT(13.3887003298155 49.741075957828)"
2589,"POINT(13.3865334056021 49.7412269877581)"
2590,"POINT(13.3874318485117 49.7421928806832)"
2591,"POINT(13.3885489318727 49.74254083685)"
2592,"POINT(13.3726788829953 49.745164627526)"
2593,"POINT(13.3742148268977 49.74482062762)"
2594,"POINT(13.3779547878455 49.7455028472332)"
2595,"POINT(13.377862809734 49.7449116567804)"
2596,"POINT(13.380603295886 49.7448216742968)"
2597,"POINT(13.3803671397404 49.745537796456)"
2598,"POINT(13.3770197530288 49.7455757777297)"
2599,"POINT(13.3795991454842 49.7462310920992)"
2600,"POINT(13.3795795193267 49.7455217380134)"
2601,"POINT(13.3804145678975 49.7462599130011)"
2602,"POINT(13.3781527912118 49.7463962309889)"
2603,"POINT(13.3813120776173 49.746455764863)"
2604,"POINT(13.3823075061859 49.7455515519792)"
2605,"POINT(13.3819181788208 49.7464905484314)"
2606,"POINT(13.3813834383801 49.7467400560691)"
2607,"POINT(13.3839113350732 49.7462925713026)"
2608,"POINT(13.3778994993322 49.7446503440899)"
2609,"POINT(13.3784216270192 49.7445982177207)"
2610,"POINT(13.3809143929855 49.7471075041735)"
2611,"POINT(13.3793134459349 49.7471014169913)"
2612,"POINT(13.3764798468791 49.7465161353228)"
2613,"POINT(13.3766001274307 49.7468788913306)"
2614,"POINT(13.3748088823772 49.7457557206649)"
2615,"POINT(13.3760847220672 49.7456487001115)"
2616,"POINT(13.3749486121687 49.7461764192166)"
2617,"POINT(13.3716287722245 49.7452811427556)"
2618,"POINT(13.3775212193148 49.7426258298304)"
2619,"POINT(13.3776925866312 49.7433740123135)"
2620,"POINT(13.3784199523006 49.7433345084536)"
2621,"POINT(13.3787137931458 49.7431989849692)"
2622,"POINT(13.3785839301544 49.7434349318659)"
2623,"POINT(13.3766824629215 49.7445911640599)"
2624,"POINT(13.3776010380044 49.7446358322103)"
2625,"POINT(13.3756585905636 49.7440148631327)"
2626,"POINT(13.3757615582535 49.7445362165826)"
2627,"POINT(13.3754495248545 49.7429711647097)"
2628,"POINT(13.3763150947965 49.7419579303608)"
2629,"POINT(13.3773554536721 49.7419020819696)"
2630,"POINT(13.3785326450569 49.7439665349791)"
2631,"POINT(13.3801281277762 49.7444401226638)"
2632,"POINT(13.3798188232919 49.743385116947)"
2633,"POINT(13.3788168718619 49.7433566314144)"
2634,"POINT(13.3809483664193 49.7433751625745)"
2635,"POINT(13.3809974242366 49.7437722362541)"
2636,"POINT(13.3811174637156 49.7442357092463)"
2637,"POINT(13.3869112885681 49.744225665588)"
2638,"POINT(13.3859595017521 49.7439436057534)"
2639,"POINT(13.3859450041185 49.7448626156567)"
2640,"POINT(13.3834796650835 49.7453297445958)"
2641,"POINT(13.3839345424569 49.7448839029335)"
2642,"POINT(13.3853364135317 49.7418665889529)"
2643,"POINT(13.3852003104103 49.7413123646209)"
2644,"POINT(13.3821662926805 49.7420686524116)"
2645,"POINT(13.3810747180569 49.7426024230855)"
2646,"POINT(13.3801401941368 49.7416465700626)"
2647,"POINT(13.3860111711647 49.7426361334501)"
2648,"POINT(13.3845699908204 49.7434405393362)"
2649,"POINT(13.3819960681947 49.7433790400245)"
2650,"POINT(13.3830443193571 49.7433829099692)"
2651,"POINT(13.383031125456 49.7426843387122)"
2652,"POINT(13.3860338210239 49.742063178617)"
2653,"POINT(13.3876125318455 49.7430479887637)"
2654,"POINT(13.3863965657421 49.740974431908)"
2655,"POINT(13.3865402649226 49.7419946528606)"
2656,"POINT(13.3864748177996 49.7405486989264)"
2657,"POINT(13.3864401363681 49.7394960270313)"
2658,"POINT(13.387901698017 49.7405364457964)"
2659,"POINT(13.3872329608178 49.7384080488925)"
2660,"POINT(13.3876023525827 49.7379944386009)"
2661,"POINT(13.3891777896458 49.7377888795404)"
2662,"POINT(13.3876977125508 49.7387147104735)"
2663,"POINT(13.3847712025482 49.7471243372397)"
2664,"POINT(13.3858356514514 49.7460511600928)"
2665,"POINT(13.3884080524883 49.7466004323052)"
2666,"POINT(13.3906824501159 49.7470453428233)"
2667,"POINT(13.3871316324665 49.7466060211105)"
2668,"POINT(13.3872309871655 49.7467363167087)"
2669,"POINT(13.4069960250684 49.7468404311069)"
2670,"POINT(13.4071006719619 49.7478959178894)"
2671,"POINT(13.3864010710772 49.745768119253)"
2672,"POINT(13.3847493510675 49.7461418500594)"
2673,"POINT(13.3841615376496 49.7457333383272)"
2674,"POINT(13.3907587193953 49.7462919572301)"
2675,"POINT(13.3893086818544 49.7465930215697)"
2676,"POINT(13.3882238388988 49.7458798772637)"
2677,"POINT(13.388710207406 49.7462825874342)"
2678,"POINT(13.3884781013477 49.7446482387255)"
2679,"POINT(13.3878426777894 49.7455636726599)"
2680,"POINT(13.3883575814658 49.7448724698318)"
2681,"POINT(13.3859400094056 49.7451792228341)"
2682,"POINT(13.3871440526928 49.7462549638108)"
2683,"POINT(13.3914719525716 49.7449142946683)"
2684,"POINT(13.3930157829805 49.7432848277064)"
2685,"POINT(13.3932428216796 49.7431365676594)"
2686,"POINT(13.3942971745759 49.7434187666724)"
2687,"POINT(13.3905964346183 49.7431996391064)"
2688,"POINT(13.3925229768503 49.7438101442765)"
2689,"POINT(13.39126377436 49.7427974961301)"
2690,"POINT(13.4081887484326 49.7428136704828)"
2691,"POINT(13.4076978549957 49.7436534474204)"
2692,"POINT(13.403885866545 49.744174267463)"
2693,"POINT(13.4069018942678 49.7454698961943)"
2694,"POINT(13.3889797768 49.7412735222126)"
2695,"POINT(13.3903105414939 49.7404858761416)"
2696,"POINT(13.3897827255806 49.741794687264)"
2697,"POINT(13.3910860867095 49.7410128413494)"
2698,"POINT(13.3905201750882 49.7423008944653)"
2699,"POINT(13.3926038573306 49.7400938812979)"
2700,"POINT(13.3918420129704 49.7415123529332)"
2701,"POINT(13.3926214815548 49.7420226839571)"
2702,"POINT(13.3941724916447 49.7411120716432)"
2703,"POINT(13.3954936180935 49.74198004347)"
2704,"POINT(13.3951484976992 49.7412677793494)"
2705,"POINT(13.3955517224276 49.7415970211502)"
2706,"POINT(13.3895896382385 49.7428812634276)"
2707,"POINT(13.3933489981108 49.7405838288564)"
2708,"POINT(13.3952559583119 49.7410228911888)"
2709,"POINT(13.3947742376043 49.7410960014035)"
2710,"POINT(13.3968959621052 49.7412248989998)"
2711,"POINT(13.3916412858295 49.7468762722211)"
2712,"POINT(13.3924844013729 49.7464291792177)"
2713,"POINT(13.3912075245564 49.746514133522)"
2714,"POINT(13.3906049580052 49.7468584236343)"
2715,"POINT(13.3911023160536 49.7456518784943)"
2716,"POINT(13.3912986886337 49.7454852918984)"
2717,"POINT(13.3913374061608 49.7458762587214)"
2718,"POINT(13.3938240584227 49.7457498339307)"
2719,"POINT(13.3926540332173 49.7454551403536)"
2720,"POINT(13.3916807947249 49.7457940639598)"
2721,"POINT(13.3900481517234 49.745600139166)"
2722,"POINT(13.3906670003009 49.7453774383501)"
2723,"POINT(13.3907230287455 49.7458593026985)"
2724,"POINT(13.3828449170666 49.7489862701535)"
2725,"POINT(13.3842482237939 49.7476618823804)"
2726,"POINT(13.3826419002728 49.7498214204154)"
2727,"POINT(13.3828262971518 49.7480067402775)"
2728,"POINT(13.4018783068552 49.7382590030651)"
2729,"POINT(13.3980505682663 49.740605644686)"
2730,"POINT(13.3972817141513 49.7383364397919)"
2731,"POINT(13.3958924354114 49.7391388170787)"
2732,"POINT(13.3972815955935 49.7400604083289)"
2733,"POINT(13.3966691308568 49.7396685549164)"
2734,"POINT(13.3955270502892 49.7403219102658)"
2735,"POINT(13.3957043239501 49.7410159905643)"
2736,"POINT(13.3892883585028 49.7397737240355)"
2737,"POINT(13.3885334402599 49.7392253985412)"
2738,"POINT(13.3918410375639 49.7395681863494)"
2739,"POINT(13.3899747145054 49.7383348840858)"
2740,"POINT(13.3907802402378 49.7388686128948)"
2741,"POINT(13.3932141501835 49.7387263203756)"
2742,"POINT(13.3921578122974 49.738022687254)"
2743,"POINT(13.3940120699938 49.7392452153327)"
2744,"POINT(13.3947797834999 49.7397705110499)"
2745,"POINT(13.3948191499106 49.7407348365667)"
2746,"POINT(13.395094042943 49.7386002833812)"
2747,"POINT(13.3943204208642 49.7380920322234)"
2748,"POINT(13.3991466178515 49.7368315061946)"
2749,"POINT(13.3982009618792 49.73760671862)"
2750,"POINT(13.3963024816799 49.7365835083271)"
2751,"POINT(13.4027963518498 49.7375747224227)"
2752,"POINT(13.40331499735 49.7371883175283)"
2753,"POINT(13.402358409423 49.7365800770811)"
2754,"POINT(13.4043894618385 49.7362704018672)"
2755,"POINT(13.4031433191056 49.7357428380712)"
2756,"POINT(13.4039640851808 49.7348883372118)"
2757,"POINT(13.4029340848346 49.734492156187)"
2758,"POINT(13.4043974250798 49.735065742221)"
2759,"POINT(13.391378265832 49.7374868383481)"
2760,"POINT(13.3932620455796 49.7373733583254)"
2761,"POINT(13.3918667462434 49.7371933191799)"
2762,"POINT(13.3924345002696 49.7368403110913)"
2763,"POINT(13.3916405576612 49.7363073489645)"
2764,"POINT(13.3919844256769 49.7360905396387)"
2765,"POINT(13.3927655280005 49.7366489925997)"
2766,"POINT(13.3935961968834 49.7361691199712)"
2767,"POINT(13.394469497313 49.73665599136)"
2768,"POINT(13.3948713325435 49.7371658323537)"
2769,"POINT(13.3945689918086 49.7377380127821)"
2770,"POINT(13.3951137001989 49.7369776268663)"
2771,"POINT(13.3995943678881 49.736422682733)"
2772,"POINT(13.3984021677314 49.7352703649437)"
2773,"POINT(13.3988939528738 49.7354511149053)"
2774,"POINT(13.3989097120945 49.7348039330036)"
2775,"POINT(13.3987440161601 49.7349628903499)"
2776,"POINT(13.3993997238757 49.7349896723356)"
2777,"POINT(13.3994357389686 49.7343188990442)"
2778,"POINT(13.3982883772644 49.7347648738159)"
2779,"POINT(13.3996228036457 49.7335171488053)"
2780,"POINT(13.3999598197668 49.7338478411544)"
2781,"POINT(13.4012548315588 49.7338092600965)"
2782,"POINT(13.4021140866623 49.7353092859234)"
2783,"POINT(13.4011855960835 49.7337811034081)"
2784,"POINT(13.4003585238552 49.7334125016402)"
2785,"POINT(13.4017296526155 49.7351531715022)"
2786,"POINT(13.4003736350628 49.7330633080715)"
2787,"POINT(13.4014810059192 49.736041943186)"
2788,"POINT(13.3999298260192 49.734505736973)"
2789,"POINT(13.3953613199215 49.7360966592038)"
2790,"POINT(13.3956605493254 49.7348457187834)"
2791,"POINT(13.3965716253257 49.7363324989097)"
2792,"POINT(13.3973866482578 49.7343991465783)"
2793,"POINT(13.3974778767447 49.7355075300754)"
2794,"POINT(13.3970877548808 49.734281411522)"
2795,"POINT(13.3979440561914 49.7357194714122)"
2796,"POINT(13.3974123345869 49.7363631624929)"
2797,"POINT(13.3984137352649 49.7358985242707)"
2798,"POINT(13.3905613497703 49.7369607228814)"
2799,"POINT(13.3911034020903 49.7366389701663)"
2800,"POINT(13.389769034342 49.7358274640579)"
2801,"POINT(13.3892355721603 49.736160950044)"
2802,"POINT(13.3882763154168 49.7372343612064)"
2803,"POINT(13.3872933163227 49.7377560172534)"
2804,"POINT(13.3868154825642 49.736209624903)"
2805,"POINT(13.3874451913431 49.7358215481629)"
2806,"POINT(13.3944058648088 49.7355928902354)"
2807,"POINT(13.3943758061826 49.7353838249133)"
2808,"POINT(13.3940354992521 49.7351184595503)"
2809,"POINT(13.3936026299256 49.7351274807866)"
2810,"POINT(13.3947697468508 49.7341610359777)"
2811,"POINT(13.3957417324052 49.7329400783395)"
2812,"POINT(13.393935147645 49.7340437725313)"
2813,"POINT(13.3938663185661 49.7329875342071)"
2814,"POINT(13.3948108258577 49.7319887743635)"
2815,"POINT(13.3994494003072 49.7330543934918)"
2816,"POINT(13.3988101276034 49.7332066231796)"
2817,"POINT(13.3979362693476 49.7328104422263)"
2818,"POINT(13.3977654372088 49.7340309722652)"
2819,"POINT(13.397147264023 49.7333120456387)"
2820,"POINT(13.3971134396024 49.7329067873084)"
2821,"POINT(13.3965906906288 49.7318690408651)"
2822,"POINT(13.3926040540714 49.7330298078538)"
2823,"POINT(13.3923359844737 49.7333332967161)"
2824,"POINT(13.3928951368539 49.7341132610914)"
2825,"POINT(13.3927787265752 49.735607480178)"
2826,"POINT(13.3919389676335 49.73338931408)"
2827,"POINT(13.3912075251556 49.734455603457)"
2828,"POINT(13.3908493307062 49.734358685534)"
2829,"POINT(13.392027839498 49.7330504495351)"
2830,"POINT(13.393037239363 49.7319110530215)"
2831,"POINT(13.3938084241146 49.7320073339621)"
2832,"POINT(13.3924933135457 49.7328263243677)"
2833,"POINT(13.3880359112118 49.7354574906809)"
2834,"POINT(13.3888635516556 49.735943096808)"
2835,"POINT(13.3873850397411 49.7334911235726)"
2836,"POINT(13.3886987956285 49.7347223806309)"
2837,"POINT(13.3896135921342 49.7357330428787)"
2838,"POINT(13.3900672162497 49.7352460979189)"
2839,"POINT(13.3882514405552 49.733379304127)"
2840,"POINT(13.3894816495503 49.7338390228421)"
2841,"POINT(13.3903267916045 49.7288574150007)"
2842,"POINT(13.3926827086312 49.7289516120357)"
2843,"POINT(13.3920064650318 49.7279448406192)"
2844,"POINT(13.3902899336871 49.7311607398113)"
2845,"POINT(13.3905262454409 49.7309449487566)"
2846,"POINT(13.3917735315804 49.7314493144688)"
2847,"POINT(13.3897802477746 49.7310619259854)"
2848,"POINT(13.3886859866707 49.7308230594604)"
2849,"POINT(13.387608376638 49.7304513501469)"
2850,"POINT(13.3874364291667 49.7308571265374)"
2851,"POINT(13.3879761148258 49.731649870846)"
2852,"POINT(13.390648220984 49.7325025329893)"
2853,"POINT(13.3872461285655 49.7325658000657)"
2854,"POINT(13.3894880504219 49.7320449093459)"
2855,"POINT(13.3778160338313 49.7290535418415)"
2856,"POINT(13.3813726102163 49.7287138969716)"
2857,"POINT(13.3777446642519 49.7336639362975)"
2858,"POINT(13.37897889992 49.7316044451879)"
2859,"POINT(13.3793811241238 49.7350850133883)"
2860,"POINT(13.3783944487498 49.7353072094264)"
2861,"POINT(13.3803775802435 49.7359010054439)"
2862,"POINT(13.37644092288 49.7297718688009)"
2863,"POINT(13.3768601620189 49.7289270601355)"
2864,"POINT(13.3774858446067 49.7276152529679)"
2865,"POINT(13.3792019476484 49.7347457266002)"
2866,"POINT(13.3840083162684 49.7319180398675)"
2867,"POINT(13.3839032945109 49.7325051653052)"
2868,"POINT(13.3847267147976 49.7319756049505)"
2869,"POINT(13.384034235744 49.7317733058237)"
2870,"POINT(13.4272084667716 49.7598884224414)"
2871,"POINT(13.4305993009765 49.7614376892401)"
2872,"POINT(13.4239177740631 49.7591321835476)"
2873,"POINT(13.4253584464835 49.759242756926)"
2874,"POINT(13.4621475275909 49.757895250823)"
2875,"POINT(13.4626328437942 49.7578409623841)"
